experiment_id,campaign_partition,category,category_id,target_sbox,target_sbox_index,key_id,session_id,is_valid_response,is_clean_target,is_clean_target_ineffective,is_clean_target_effective,is_missed,is_off_target,is_multi_hit,is_invalid_reset,sifa_oracle_usable,sefa_oracle_usable,shfa_oracle_branch
24308,attack,multi_hit,4,S0,0,23,7,1,0,0,0,0,0,1,0,0,0,0
24309,attack,missed,0,S0,0,22,6,1,0,0,0,1,0,0,0,0,0,0
24310,attack,clean_target_effective,2,S5,5,23,5,1,1,0,1,0,0,0,0,0,1,2
24312,attack,off_target,3,S5,5,23,6,1,0,0,0,0,1,0,0,0,0,0
24314,attack,missed,0,S0,0,22,7,1,0,0,0,1,0,0,0,0,0,0
24315,attack,missed,0,S0,0,22,5,1,0,0,0,1,0,0,0,0,0,0
24317,attack,off_target,3,S5,5,23,3,1,0,0,0,0,1,0,0,0,0,0
24319,attack,clean_target_ineffective,1,S0,0,22,3,1,1,1,0,0,0,0,0,1,0,1
24320,attack,missed,0,S5,5,22,7,1,0,0,0,1,0,0,0,0,0,0
24325,attack,multi_hit,4,S0,0,23,4,1,0,0,0,0,0,1,0,0,0,0
24329,attack,multi_hit,4,S5,5,23,3,1,0,0,0,0,0,1,0,0,0,0
24331,attack,clean_target_effective,2,S0,0,22,7,1,1,0,1,0,0,0,0,0,1,2
24333,attack,missed,0,S0,0,22,2,1,0,0,0,1,0,0,0,0,0,0
24337,attack,missed,0,S5,5,23,2,1,0,0,0,1,0,0,0,0,0,0
24339,attack,missed,0,S0,0,23,0,1,0,0,0,1,0,0,0,0,0,0
24350,attack,off_target,3,S0,0,23,6,1,0,0,0,0,1,0,0,0,0,0
24353,attack,clean_target_effective,2,S0,0,22,6,1,1,0,1,0,0,0,0,0,1,2
24359,attack,invalid_reset,5,S0,0,22,1,0,0,0,0,0,0,0,1,0,0,0
24360,attack,clean_target_effective,2,S0,0,22,5,1,1,0,1,0,0,0,0,0,1,2
24363,attack,missed,0,S5,5,22,4,1,0,0,0,1,0,0,0,0,0,0
24367,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
24368,attack,off_target,3,S0,0,22,2,1,0,0,0,0,1,0,0,0,0,0
24370,attack,missed,0,S5,5,22,7,1,0,0,0,1,0,0,0,0,0,0
24377,attack,clean_target_effective,2,S0,0,22,1,1,1,0,1,0,0,0,0,0,1,2
24381,attack,clean_target_effective,2,S5,5,23,1,1,1,0,1,0,0,0,0,0,1,2
24382,attack,multi_hit,4,S0,0,23,0,1,0,0,0,0,0,1,0,0,0,0
24383,attack,missed,0,S5,5,22,0,1,0,0,0,1,0,0,0,0,0,0
24384,attack,clean_target_effective,2,S5,5,23,3,1,1,0,1,0,0,0,0,0,1,2
24393,attack,multi_hit,4,S5,5,23,4,1,0,0,0,0,0,1,0,0,0,0
24396,attack,clean_target_effective,2,S0,0,22,5,1,1,0,1,0,0,0,0,0,1,2
24397,attack,clean_target_effective,2,S5,5,22,2,1,1,0,1,0,0,0,0,0,1,2
24398,attack,off_target,3,S5,5,22,5,1,0,0,0,0,1,0,0,0,0,0
24399,attack,clean_target_effective,2,S5,5,22,1,1,1,0,1,0,0,0,0,0,1,2
24402,attack,missed,0,S0,0,23,3,1,0,0,0,1,0,0,0,0,0,0
24407,attack,invalid_reset,5,S0,0,22,5,0,0,0,0,0,0,0,1,0,0,0
24417,attack,clean_target_effective,2,S0,0,23,4,1,1,0,1,0,0,0,0,0,1,2
24420,attack,multi_hit,4,S5,5,23,3,1,0,0,0,0,0,1,0,0,0,0
24427,attack,missed,0,S0,0,23,1,1,0,0,0,1,0,0,0,0,0,0
24432,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
24437,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
24438,attack,off_target,3,S5,5,22,5,1,0,0,0,0,1,0,0,0,0,0
24448,attack,missed,0,S0,0,22,7,1,0,0,0,1,0,0,0,0,0,0
24450,attack,clean_target_ineffective,1,S0,0,22,3,1,1,1,0,0,0,0,0,1,0,1
24452,attack,clean_target_effective,2,S5,5,23,6,1,1,0,1,0,0,0,0,0,1,2
24453,attack,off_target,3,S5,5,23,4,1,0,0,0,0,1,0,0,0,0,0
24455,attack,multi_hit,4,S0,0,22,1,1,0,0,0,0,0,1,0,0,0,0
24456,attack,missed,0,S0,0,22,7,1,0,0,0,1,0,0,0,0,0,0
24460,attack,clean_target_effective,2,S0,0,23,6,1,1,0,1,0,0,0,0,0,1,2
24476,attack,missed,0,S0,0,23,2,1,0,0,0,1,0,0,0,0,0,0
24477,attack,multi_hit,4,S0,0,23,7,1,0,0,0,0,0,1,0,0,0,0
24478,attack,invalid_reset,5,S5,5,23,3,0,0,0,0,0,0,0,1,0,0,0
24481,attack,clean_target_ineffective,1,S0,0,23,1,1,1,1,0,0,0,0,0,1,0,1
24489,attack,missed,0,S0,0,22,4,1,0,0,0,1,0,0,0,0,0,0
24496,attack,off_target,3,S5,5,23,6,1,0,0,0,0,1,0,0,0,0,0
24497,attack,missed,0,S5,5,23,7,1,0,0,0,1,0,0,0,0,0,0
24500,attack,missed,0,S0,0,23,2,1,0,0,0,1,0,0,0,0,0,0
24503,attack,missed,0,S0,0,22,7,1,0,0,0,1,0,0,0,0,0,0
24515,attack,off_target,3,S5,5,22,1,1,0,0,0,0,1,0,0,0,0,0
24522,attack,clean_target_ineffective,1,S5,5,23,4,1,1,1,0,0,0,0,0,1,0,1
24525,attack,off_target,3,S0,0,23,3,1,0,0,0,0,1,0,0,0,0,0
24526,attack,invalid_reset,5,S5,5,22,0,0,0,0,0,0,0,0,1,0,0,0
24528,attack,missed,0,S5,5,22,7,1,0,0,0,1,0,0,0,0,0,0
24529,attack,invalid_reset,5,S0,0,23,4,0,0,0,0,0,0,0,1,0,0,0
24530,attack,off_target,3,S0,0,23,0,1,0,0,0,0,1,0,0,0,0,0
24532,attack,off_target,3,S0,0,23,3,1,0,0,0,0,1,0,0,0,0,0
24536,attack,clean_target_effective,2,S5,5,23,5,1,1,0,1,0,0,0,0,0,1,2
24550,attack,clean_target_effective,2,S5,5,22,7,1,1,0,1,0,0,0,0,0,1,2
24551,attack,invalid_reset,5,S0,0,22,0,0,0,0,0,0,0,0,1,0,0,0
24552,attack,missed,0,S5,5,22,2,1,0,0,0,1,0,0,0,0,0,0
24561,attack,missed,0,S0,0,22,6,1,0,0,0,1,0,0,0,0,0,0
24564,attack,multi_hit,4,S5,5,22,7,1,0,0,0,0,0,1,0,0,0,0
24568,attack,missed,0,S0,0,23,4,1,0,0,0,1,0,0,0,0,0,0
24574,attack,missed,0,S5,5,23,3,1,0,0,0,1,0,0,0,0,0,0
24575,attack,clean_target_effective,2,S5,5,22,7,1,1,0,1,0,0,0,0,0,1,2
24576,attack,clean_target_effective,2,S5,5,23,5,1,1,0,1,0,0,0,0,0,1,2
24580,attack,missed,0,S0,0,22,4,1,0,0,0,1,0,0,0,0,0,0
24586,attack,multi_hit,4,S0,0,23,0,1,0,0,0,0,0,1,0,0,0,0
24587,attack,clean_target_effective,2,S5,5,23,5,1,1,0,1,0,0,0,0,0,1,2
24588,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
24590,attack,clean_target_effective,2,S0,0,22,6,1,1,0,1,0,0,0,0,0,1,2
24592,attack,off_target,3,S5,5,22,5,1,0,0,0,0,1,0,0,0,0,0
24593,attack,multi_hit,4,S0,0,23,0,1,0,0,0,0,0,1,0,0,0,0
24598,attack,clean_target_ineffective,1,S0,0,23,2,1,1,1,0,0,0,0,0,1,0,1
24610,attack,clean_target_effective,2,S5,5,22,5,1,1,0,1,0,0,0,0,0,1,2
24617,attack,missed,0,S5,5,23,6,1,0,0,0,1,0,0,0,0,0,0
24618,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
24620,attack,missed,0,S5,5,22,5,1,0,0,0,1,0,0,0,0,0,0
24621,attack,multi_hit,4,S0,0,23,0,1,0,0,0,0,0,1,0,0,0,0
24623,attack,off_target,3,S0,0,23,7,1,0,0,0,0,1,0,0,0,0,0
24625,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
24630,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
24636,attack,clean_target_ineffective,1,S0,0,22,0,1,1,1,0,0,0,0,0,1,0,1
24641,attack,clean_target_effective,2,S0,0,22,2,1,1,0,1,0,0,0,0,0,1,2
24649,attack,clean_target_ineffective,1,S5,5,22,0,1,1,1,0,0,0,0,0,1,0,1
24651,attack,invalid_reset,5,S5,5,23,0,0,0,0,0,0,0,0,1,0,0,0
24654,attack,clean_target_effective,2,S5,5,22,6,1,1,0,1,0,0,0,0,0,1,2
24657,attack,missed,0,S0,0,22,6,1,0,0,0,1,0,0,0,0,0,0
24658,attack,missed,0,S0,0,22,6,1,0,0,0,1,0,0,0,0,0,0
24661,attack,missed,0,S5,5,23,3,1,0,0,0,1,0,0,0,0,0,0
24667,attack,off_target,3,S5,5,23,2,1,0,0,0,0,1,0,0,0,0,0
24668,attack,invalid_reset,5,S0,0,22,0,0,0,0,0,0,0,0,1,0,0,0
24672,attack,off_target,3,S5,5,22,3,1,0,0,0,0,1,0,0,0,0,0
24676,attack,invalid_reset,5,S0,0,23,7,0,0,0,0,0,0,0,1,0,0,0
24682,attack,clean_target_ineffective,1,S0,0,22,0,1,1,1,0,0,0,0,0,1,0,1
24697,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
24704,attack,clean_target_effective,2,S0,0,22,0,1,1,0,1,0,0,0,0,0,1,2
24707,attack,clean_target_effective,2,S0,0,22,2,1,1,0,1,0,0,0,0,0,1,2
24708,attack,clean_target_effective,2,S5,5,23,1,1,1,0,1,0,0,0,0,0,1,2
24711,attack,missed,0,S0,0,22,6,1,0,0,0,1,0,0,0,0,0,0
24717,attack,clean_target_ineffective,1,S5,5,23,6,1,1,1,0,0,0,0,0,1,0,1
24724,attack,multi_hit,4,S0,0,23,4,1,0,0,0,0,0,1,0,0,0,0
24727,attack,missed,0,S0,0,22,7,1,0,0,0,1,0,0,0,0,0,0
24730,attack,clean_target_ineffective,1,S5,5,23,3,1,1,1,0,0,0,0,0,1,0,1
24735,attack,off_target,3,S5,5,22,0,1,0,0,0,0,1,0,0,0,0,0
24736,attack,missed,0,S0,0,22,2,1,0,0,0,1,0,0,0,0,0,0
24749,attack,clean_target_ineffective,1,S5,5,23,4,1,1,1,0,0,0,0,0,1,0,1
24750,attack,missed,0,S0,0,23,0,1,0,0,0,1,0,0,0,0,0,0
24752,attack,off_target,3,S5,5,23,0,1,0,0,0,0,1,0,0,0,0,0
24753,attack,clean_target_effective,2,S0,0,22,2,1,1,0,1,0,0,0,0,0,1,2
24756,attack,clean_target_effective,2,S5,5,22,0,1,1,0,1,0,0,0,0,0,1,2
24758,attack,multi_hit,4,S5,5,23,3,1,0,0,0,0,0,1,0,0,0,0
24759,attack,multi_hit,4,S0,0,23,1,1,0,0,0,0,0,1,0,0,0,0
24767,attack,multi_hit,4,S5,5,22,0,1,0,0,0,0,0,1,0,0,0,0
24768,attack,clean_target_effective,2,S5,5,22,7,1,1,0,1,0,0,0,0,0,1,2
24769,attack,clean_target_effective,2,S5,5,23,3,1,1,0,1,0,0,0,0,0,1,2
24771,attack,off_target,3,S5,5,23,4,1,0,0,0,0,1,0,0,0,0,0
24774,attack,multi_hit,4,S5,5,23,3,1,0,0,0,0,0,1,0,0,0,0
24776,attack,off_target,3,S5,5,23,5,1,0,0,0,0,1,0,0,0,0,0
24778,attack,invalid_reset,5,S0,0,22,1,0,0,0,0,0,0,0,1,0,0,0
24789,attack,clean_target_ineffective,1,S5,5,22,4,1,1,1,0,0,0,0,0,1,0,1
24795,attack,clean_target_effective,2,S5,5,22,3,1,1,0,1,0,0,0,0,0,1,2
24800,attack,missed,0,S5,5,23,4,1,0,0,0,1,0,0,0,0,0,0
24805,attack,off_target,3,S5,5,23,1,1,0,0,0,0,1,0,0,0,0,0
24813,attack,off_target,3,S0,0,23,4,1,0,0,0,0,1,0,0,0,0,0
24817,attack,off_target,3,S0,0,22,3,1,0,0,0,0,1,0,0,0,0,0
24821,attack,invalid_reset,5,S5,5,22,7,0,0,0,0,0,0,0,1,0,0,0
24826,attack,clean_target_ineffective,1,S0,0,23,5,1,1,1,0,0,0,0,0,1,0,1
24830,attack,multi_hit,4,S0,0,23,4,1,0,0,0,0,0,1,0,0,0,0
24833,attack,missed,0,S0,0,23,2,1,0,0,0,1,0,0,0,0,0,0
24848,attack,multi_hit,4,S5,5,22,4,1,0,0,0,0,0,1,0,0,0,0
24851,attack,invalid_reset,5,S0,0,23,1,0,0,0,0,0,0,0,1,0,0,0
24855,attack,clean_target_effective,2,S5,5,23,0,1,1,0,1,0,0,0,0,0,1,2
24858,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
24859,attack,multi_hit,4,S5,5,22,0,1,0,0,0,0,0,1,0,0,0,0
24861,attack,multi_hit,4,S0,0,22,1,1,0,0,0,0,0,1,0,0,0,0
24869,attack,clean_target_effective,2,S0,0,23,1,1,1,0,1,0,0,0,0,0,1,2
24870,attack,clean_target_ineffective,1,S0,0,22,6,1,1,1,0,0,0,0,0,1,0,1
24879,attack,clean_target_effective,2,S0,0,23,6,1,1,0,1,0,0,0,0,0,1,2
24880,attack,off_target,3,S5,5,22,7,1,0,0,0,0,1,0,0,0,0,0
24882,attack,invalid_reset,5,S0,0,22,7,0,0,0,0,0,0,0,1,0,0,0
24883,attack,clean_target_ineffective,1,S0,0,22,1,1,1,1,0,0,0,0,0,1,0,1
24884,attack,clean_target_effective,2,S5,5,23,5,1,1,0,1,0,0,0,0,0,1,2
24885,attack,off_target,3,S5,5,23,0,1,0,0,0,0,1,0,0,0,0,0
24904,attack,off_target,3,S0,0,23,0,1,0,0,0,0,1,0,0,0,0,0
24914,attack,multi_hit,4,S5,5,23,3,1,0,0,0,0,0,1,0,0,0,0
24916,attack,clean_target_ineffective,1,S0,0,23,0,1,1,1,0,0,0,0,0,1,0,1
24918,attack,clean_target_effective,2,S5,5,23,6,1,1,0,1,0,0,0,0,0,1,2
24920,attack,missed,0,S5,5,22,2,1,0,0,0,1,0,0,0,0,0,0
24921,attack,clean_target_effective,2,S0,0,23,5,1,1,0,1,0,0,0,0,0,1,2
24928,attack,clean_target_effective,2,S0,0,22,4,1,1,0,1,0,0,0,0,0,1,2
24930,attack,missed,0,S0,0,22,7,1,0,0,0,1,0,0,0,0,0,0
24934,attack,clean_target_ineffective,1,S5,5,22,5,1,1,1,0,0,0,0,0,1,0,1
24935,attack,clean_target_effective,2,S0,0,23,1,1,1,0,1,0,0,0,0,0,1,2
24938,attack,clean_target_ineffective,1,S5,5,22,2,1,1,1,0,0,0,0,0,1,0,1
24939,attack,multi_hit,4,S5,5,23,5,1,0,0,0,0,0,1,0,0,0,0
24950,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
24956,attack,off_target,3,S5,5,23,2,1,0,0,0,0,1,0,0,0,0,0
24959,attack,clean_target_effective,2,S0,0,23,0,1,1,0,1,0,0,0,0,0,1,2
24962,attack,clean_target_effective,2,S5,5,23,2,1,1,0,1,0,0,0,0,0,1,2
24963,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
24964,attack,clean_target_effective,2,S0,0,22,4,1,1,0,1,0,0,0,0,0,1,2
24965,attack,missed,0,S5,5,22,7,1,0,0,0,1,0,0,0,0,0,0
24971,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
24976,attack,clean_target_effective,2,S0,0,22,5,1,1,0,1,0,0,0,0,0,1,2
24977,attack,missed,0,S5,5,22,4,1,0,0,0,1,0,0,0,0,0,0
24978,attack,missed,0,S5,5,23,2,1,0,0,0,1,0,0,0,0,0,0
24980,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
24986,attack,missed,0,S5,5,23,3,1,0,0,0,1,0,0,0,0,0,0
24988,attack,missed,0,S0,0,22,0,1,0,0,0,1,0,0,0,0,0,0
24990,attack,clean_target_effective,2,S0,0,23,3,1,1,0,1,0,0,0,0,0,1,2
24993,attack,off_target,3,S5,5,23,0,1,0,0,0,0,1,0,0,0,0,0
24996,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
24999,attack,off_target,3,S0,0,22,1,1,0,0,0,0,1,0,0,0,0,0
25003,attack,missed,0,S5,5,22,1,1,0,0,0,1,0,0,0,0,0,0
25006,attack,missed,0,S0,0,22,5,1,0,0,0,1,0,0,0,0,0,0
25010,attack,clean_target_ineffective,1,S0,0,22,4,1,1,1,0,0,0,0,0,1,0,1
25013,attack,clean_target_effective,2,S0,0,22,7,1,1,0,1,0,0,0,0,0,1,2
25015,attack,clean_target_effective,2,S5,5,23,7,1,1,0,1,0,0,0,0,0,1,2
25020,attack,clean_target_effective,2,S0,0,22,6,1,1,0,1,0,0,0,0,0,1,2
25026,attack,off_target,3,S5,5,23,3,1,0,0,0,0,1,0,0,0,0,0
25030,attack,clean_target_effective,2,S5,5,22,2,1,1,0,1,0,0,0,0,0,1,2
25031,attack,invalid_reset,5,S5,5,23,3,0,0,0,0,0,0,0,1,0,0,0
25034,attack,missed,0,S5,5,23,1,1,0,0,0,1,0,0,0,0,0,0
25047,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
25049,attack,invalid_reset,5,S5,5,22,6,0,0,0,0,0,0,0,1,0,0,0
25056,attack,clean_target_effective,2,S0,0,23,2,1,1,0,1,0,0,0,0,0,1,2
25063,attack,clean_target_effective,2,S0,0,23,2,1,1,0,1,0,0,0,0,0,1,2
25070,attack,clean_target_effective,2,S0,0,22,7,1,1,0,1,0,0,0,0,0,1,2
25071,attack,invalid_reset,5,S0,0,22,1,0,0,0,0,0,0,0,1,0,0,0
25075,attack,clean_target_ineffective,1,S0,0,22,3,1,1,1,0,0,0,0,0,1,0,1
25078,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
25081,attack,clean_target_effective,2,S5,5,23,1,1,1,0,1,0,0,0,0,0,1,2
25085,attack,clean_target_ineffective,1,S5,5,23,3,1,1,1,0,0,0,0,0,1,0,1
25086,attack,off_target,3,S0,0,22,3,1,0,0,0,0,1,0,0,0,0,0
25094,attack,missed,0,S5,5,23,7,1,0,0,0,1,0,0,0,0,0,0
25098,attack,off_target,3,S5,5,23,3,1,0,0,0,0,1,0,0,0,0,0
25104,attack,missed,0,S0,0,23,4,1,0,0,0,1,0,0,0,0,0,0
25106,attack,clean_target_ineffective,1,S0,0,23,6,1,1,1,0,0,0,0,0,1,0,1
25107,attack,missed,0,S0,0,23,6,1,0,0,0,1,0,0,0,0,0,0
25110,attack,off_target,3,S5,5,22,1,1,0,0,0,0,1,0,0,0,0,0
25114,attack,multi_hit,4,S5,5,22,7,1,0,0,0,0,0,1,0,0,0,0
25116,attack,clean_target_effective,2,S5,5,22,7,1,1,0,1,0,0,0,0,0,1,2
25119,attack,off_target,3,S0,0,22,5,1,0,0,0,0,1,0,0,0,0,0
25123,attack,missed,0,S5,5,22,1,1,0,0,0,1,0,0,0,0,0,0
25125,attack,off_target,3,S0,0,22,0,1,0,0,0,0,1,0,0,0,0,0
25126,attack,missed,0,S0,0,22,4,1,0,0,0,1,0,0,0,0,0,0
25129,attack,invalid_reset,5,S5,5,22,1,0,0,0,0,0,0,0,1,0,0,0
25130,attack,clean_target_effective,2,S5,5,23,7,1,1,0,1,0,0,0,0,0,1,2
25131,attack,off_target,3,S0,0,22,3,1,0,0,0,0,1,0,0,0,0,0
25133,attack,missed,0,S0,0,22,2,1,0,0,0,1,0,0,0,0,0,0
25138,attack,missed,0,S5,5,22,1,1,0,0,0,1,0,0,0,0,0,0
25143,attack,off_target,3,S0,0,22,6,1,0,0,0,0,1,0,0,0,0,0
25145,attack,clean_target_effective,2,S0,0,23,2,1,1,0,1,0,0,0,0,0,1,2
25148,attack,off_target,3,S5,5,23,4,1,0,0,0,0,1,0,0,0,0,0
25151,attack,missed,0,S5,5,22,0,1,0,0,0,1,0,0,0,0,0,0
25154,attack,missed,0,S5,5,23,0,1,0,0,0,1,0,0,0,0,0,0
25156,attack,off_target,3,S5,5,22,3,1,0,0,0,0,1,0,0,0,0,0
25159,attack,multi_hit,4,S0,0,22,1,1,0,0,0,0,0,1,0,0,0,0
25160,attack,multi_hit,4,S5,5,23,2,1,0,0,0,0,0,1,0,0,0,0
25163,attack,missed,0,S0,0,23,7,1,0,0,0,1,0,0,0,0,0,0
25165,attack,clean_target_effective,2,S5,5,22,5,1,1,0,1,0,0,0,0,0,1,2
25176,attack,off_target,3,S0,0,22,4,1,0,0,0,0,1,0,0,0,0,0
25184,attack,multi_hit,4,S5,5,22,1,1,0,0,0,0,0,1,0,0,0,0
25188,attack,missed,0,S0,0,23,7,1,0,0,0,1,0,0,0,0,0,0
25191,attack,multi_hit,4,S5,5,22,7,1,0,0,0,0,0,1,0,0,0,0
25192,attack,missed,0,S5,5,23,7,1,0,0,0,1,0,0,0,0,0,0
25198,attack,clean_target_effective,2,S0,0,22,7,1,1,0,1,0,0,0,0,0,1,2
25200,attack,off_target,3,S0,0,23,2,1,0,0,0,0,1,0,0,0,0,0
25209,attack,invalid_reset,5,S0,0,23,6,0,0,0,0,0,0,0,1,0,0,0
25210,attack,off_target,3,S0,0,23,4,1,0,0,0,0,1,0,0,0,0,0
25211,attack,multi_hit,4,S0,0,23,5,1,0,0,0,0,0,1,0,0,0,0
25213,attack,multi_hit,4,S5,5,22,7,1,0,0,0,0,0,1,0,0,0,0
25222,attack,multi_hit,4,S5,5,23,7,1,0,0,0,0,0,1,0,0,0,0
25223,attack,clean_target_effective,2,S5,5,22,5,1,1,0,1,0,0,0,0,0,1,2
25225,attack,missed,0,S0,0,22,7,1,0,0,0,1,0,0,0,0,0,0
25229,attack,missed,0,S0,0,23,7,1,0,0,0,1,0,0,0,0,0,0
25234,attack,clean_target_effective,2,S0,0,22,2,1,1,0,1,0,0,0,0,0,1,2
25236,attack,clean_target_effective,2,S0,0,23,1,1,1,0,1,0,0,0,0,0,1,2
25237,attack,off_target,3,S0,0,23,7,1,0,0,0,0,1,0,0,0,0,0
25238,attack,off_target,3,S5,5,22,6,1,0,0,0,0,1,0,0,0,0,0
25239,attack,missed,0,S5,5,23,6,1,0,0,0,1,0,0,0,0,0,0
25243,attack,off_target,3,S0,0,23,4,1,0,0,0,0,1,0,0,0,0,0
25244,attack,missed,0,S5,5,23,5,1,0,0,0,1,0,0,0,0,0,0
25250,attack,invalid_reset,5,S5,5,22,6,0,0,0,0,0,0,0,1,0,0,0
25252,attack,off_target,3,S0,0,23,0,1,0,0,0,0,1,0,0,0,0,0
25261,attack,missed,0,S0,0,22,4,1,0,0,0,1,0,0,0,0,0,0
25262,attack,off_target,3,S5,5,22,5,1,0,0,0,0,1,0,0,0,0,0
25266,attack,clean_target_effective,2,S0,0,22,2,1,1,0,1,0,0,0,0,0,1,2
25267,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
25268,attack,multi_hit,4,S5,5,22,7,1,0,0,0,0,0,1,0,0,0,0
25272,attack,off_target,3,S5,5,23,3,1,0,0,0,0,1,0,0,0,0,0
25284,attack,off_target,3,S5,5,22,6,1,0,0,0,0,1,0,0,0,0,0
25302,attack,off_target,3,S5,5,22,1,1,0,0,0,0,1,0,0,0,0,0
25303,attack,invalid_reset,5,S5,5,22,5,0,0,0,0,0,0,0,1,0,0,0
25304,attack,multi_hit,4,S5,5,22,0,1,0,0,0,0,0,1,0,0,0,0
25305,attack,invalid_reset,5,S0,0,23,0,0,0,0,0,0,0,0,1,0,0,0
25316,attack,clean_target_ineffective,1,S0,0,23,4,1,1,1,0,0,0,0,0,1,0,1
25319,attack,multi_hit,4,S0,0,23,2,1,0,0,0,0,0,1,0,0,0,0
25324,attack,off_target,3,S0,0,22,6,1,0,0,0,0,1,0,0,0,0,0
25326,attack,clean_target_ineffective,1,S0,0,22,2,1,1,1,0,0,0,0,0,1,0,1
25329,attack,missed,0,S0,0,22,2,1,0,0,0,1,0,0,0,0,0,0
25332,attack,multi_hit,4,S5,5,22,4,1,0,0,0,0,0,1,0,0,0,0
25334,attack,clean_target_ineffective,1,S0,0,22,6,1,1,1,0,0,0,0,0,1,0,1
25335,attack,multi_hit,4,S5,5,22,6,1,0,0,0,0,0,1,0,0,0,0
25336,attack,missed,0,S0,0,23,7,1,0,0,0,1,0,0,0,0,0,0
25339,attack,missed,0,S0,0,22,4,1,0,0,0,1,0,0,0,0,0,0
25341,attack,off_target,3,S5,5,23,5,1,0,0,0,0,1,0,0,0,0,0
25348,attack,clean_target_ineffective,1,S0,0,23,0,1,1,1,0,0,0,0,0,1,0,1
25362,attack,invalid_reset,5,S5,5,22,5,0,0,0,0,0,0,0,1,0,0,0
25365,attack,clean_target_effective,2,S5,5,23,1,1,1,0,1,0,0,0,0,0,1,2
25367,attack,clean_target_effective,2,S0,0,23,0,1,1,0,1,0,0,0,0,0,1,2
25368,attack,clean_target_effective,2,S5,5,23,7,1,1,0,1,0,0,0,0,0,1,2
25370,attack,off_target,3,S5,5,23,5,1,0,0,0,0,1,0,0,0,0,0
25372,attack,missed,0,S0,0,22,5,1,0,0,0,1,0,0,0,0,0,0
25373,attack,multi_hit,4,S0,0,22,6,1,0,0,0,0,0,1,0,0,0,0
25376,attack,off_target,3,S5,5,23,6,1,0,0,0,0,1,0,0,0,0,0
25378,attack,clean_target_effective,2,S0,0,22,0,1,1,0,1,0,0,0,0,0,1,2
25381,attack,missed,0,S0,0,22,6,1,0,0,0,1,0,0,0,0,0,0
25382,attack,missed,0,S0,0,22,3,1,0,0,0,1,0,0,0,0,0,0
25385,attack,off_target,3,S0,0,22,1,1,0,0,0,0,1,0,0,0,0,0
25389,attack,clean_target_effective,2,S5,5,23,0,1,1,0,1,0,0,0,0,0,1,2
25391,attack,missed,0,S5,5,23,0,1,0,0,0,1,0,0,0,0,0,0
25393,attack,multi_hit,4,S0,0,22,1,1,0,0,0,0,0,1,0,0,0,0
25398,attack,multi_hit,4,S5,5,22,4,1,0,0,0,0,0,1,0,0,0,0
25403,attack,off_target,3,S0,0,22,1,1,0,0,0,0,1,0,0,0,0,0
25409,attack,clean_target_effective,2,S5,5,23,1,1,1,0,1,0,0,0,0,0,1,2
25414,attack,clean_target_effective,2,S5,5,23,4,1,1,0,1,0,0,0,0,0,1,2
25419,attack,clean_target_effective,2,S0,0,22,3,1,1,0,1,0,0,0,0,0,1,2
25425,attack,multi_hit,4,S5,5,23,0,1,0,0,0,0,0,1,0,0,0,0
25428,attack,off_target,3,S5,5,22,1,1,0,0,0,0,1,0,0,0,0,0
25436,attack,missed,0,S0,0,23,4,1,0,0,0,1,0,0,0,0,0,0
25438,attack,invalid_reset,5,S5,5,22,3,0,0,0,0,0,0,0,1,0,0,0
25442,attack,clean_target_effective,2,S5,5,22,7,1,1,0,1,0,0,0,0,0,1,2
25444,attack,missed,0,S0,0,22,1,1,0,0,0,1,0,0,0,0,0,0
25449,attack,off_target,3,S0,0,23,1,1,0,0,0,0,1,0,0,0,0,0
25451,attack,clean_target_effective,2,S0,0,23,1,1,1,0,1,0,0,0,0,0,1,2
25454,attack,clean_target_effective,2,S5,5,22,4,1,1,0,1,0,0,0,0,0,1,2
25458,attack,missed,0,S5,5,23,3,1,0,0,0,1,0,0,0,0,0,0
25464,attack,multi_hit,4,S0,0,23,3,1,0,0,0,0,0,1,0,0,0,0
